OPIS Truckstop ID,Truckstop Name,Address,City,State,Rack ID,Retail Price,lat,lng
70314,CASEYS #2721,US-34,Lincoln,NE,413,3.3365,40.810284,-96.674856
70318,LOVES TRAVEL STOP #738,"I-30/US-67, EXIT 122 & SR-19/SR-11",Sulphur Springs,TX,723,3.309,33.143108,-95.614702
70319,SPEEDWAY #3650,"I-76, EXIT 11 & SR-261",Wadsworth,OH,305,3.699,41.027436,-81.732205
70320,SPEEDWAY #7177,"I-24, EXIT 158 & SR-27",Jasper,TN,285,3.014,35.068255,-85.621162
70321,PILOT TRAVEL CENTER #1132,SR-171 & SR-78,Brawley,CA,900,4.759,32.978454,-115.528569
70321,PILOT TRAVEL CENTER #1132,SR-171 & SR-78,Brawley,CA,900,4.799,32.978454,-115.528569
70321,PILOT #1132,SR-171 & SR-78,Brawley,CA,900,4.859,32.978454,-115.528569
70321,PILOT #1132,SR-171 & SR-78,Brawley,CA,900,4.899,32.978454,-115.528569
70322,INDIAN HILL IRVING,SR 6,Greenville,ME,170,3.86566666,45.466113,-69.577856
70323,LOVES TRAVEL STOP #750,I-74 EXIT 206,Oakwood,IL,280,3.589,40.110126,-87.776925
70323,LOVES TRAVEL STOP #750,I-74 EXIT 206,Oakwood,IL,280,3.389,40.110126,-87.776925
70323,LOVES TRAVEL STOP #750,I-74 EXIT 206,Oakwood,IL,280,3.489,40.110126,-87.776925
70324,LOVES TRAVEL STOP #729,CR-17 & US-20,Goshen,IN,465,3.72233333,41.573884,-85.829986
70325,KWIK STAR #927,US-169 & US-169 BUS/US-20 BUS,Fort Dodge,IA,433,3.20233333,42.509863,-94.175675
70326,PILOT #1207,"I-20, EXIT 79 & SR-464",Monahans,TX,710,3.46566666,31.655721,-103.083694
70328,Thorntons #7,US-12 & US-45,Franklin Park,IL,290,3.329,41.935983,-87.879197
70328,Thorntons #7,US-12 & US-45,Franklin Park,IL,290,3.379,41.935983,-87.879197
70328,Thorntons #7,US-12 & US-45,Franklin Park,IL,290,3.679,41.935983,-87.879197
70329,1 STOP TRAVEL PLAZA,US-14 & US-83,Pierre,SD,571,3.38233333,44.375163,-100.319996
70331,LOVES TRAVEL STOP #707,"I-64, EXIT 21",Covington,VA,185,3.649,37.781060,-79.985434
70333,KWIK STAR #932,"I-80, EXIT 143 & CR-S14",Altoona,IA,320,2.959,41.650639,-93.480018
70334,KWIK TRIP #1021,SR-11 & CR-E,Brodhead,WI,420,3.41566666,42.616836,-89.375604
70336,SPEEDWAY #3962,"I-39,  EXIT 3 & SR-9",Roscoe,IL,293,3.469,42.425559,-89.009455
70337,LOVES TRAVEL STOP #700,I-10 EXIT 404 & SR-467,Sonora,TX,710,3.64733333,30.570654,-100.641767
70338,LOVES TRAVEL STOP #747,"I-75, EXIT 90",Sidney,OH,411,3.34566666,40.289527,-84.166729
70340,PIT STOP,SR-53 & SR-74,Joliet,IL,399,3.499,41.516866,-88.147963
70341,LOVES TRAVEL STOP #741,US-29,Reidsville,NC,65,3.999,36.337862,-79.677206
70342,AF TRUCK CENTER,"I-294, EXIT 33 & SR-64",Melrose Park,IL,293,3.459,41.902995,-87.863644
70343,PILOT TRAVEL CENTER #1103,"I-5, EXIT 208 & SR-530",Arlington,WA,962,4.559,48.170372,-122.144553
70344,KWIK TRIP #928,US-169,Princeton,MN,451,3.399,45.568215,-93.590254
70345,LOVES TRAVEL STOP #742,"I-196, EXIT 52",Holland,MI,406,4.089,42.767049,-86.098572
70346,Kwik Star #924,SR-17 & US-20 EXIT 140,Webster City,IA,433,3.20233333,42.462423,-93.818201
70350,CIRCLE K #2741859,CR-802,Brownsville,TX,665,3.029,25.989404,-97.480625
70351,MAVERIK COUNTRY STORE #606,US-91,Franklin,ID,825,3.579,42.009503,-111.802183
70352,KWIK TRIP #1019,CR-5 & SR-65,Isanti,MN,448,3.474,45.491545,-93.242818
70353,ASAP General Store #314,"US-62, US-81, SR-9",Chickasha,OK,483,3.13233333,35.040543,-97.947173
70357,Certified Oil #400489,"I-71, EXIT 104",Columbus,OH,315,3.409,39.985531,-82.985594
70358,FOOD N FUEL #25,SR-15 & US-12,Milbank,SD,248,3.369,45.219432,-96.633696
70359,PILOT # 1185,"I-15, EXIT 9   3",Littlefield,AZ,910,3.689,36.865925,-113.935976
70359,PILOT DEALER #1185,"I-15, EXIT 9   3",Littlefield,AZ,910,3.709,36.865925,-113.935976
70360,MAVERIK COUNTRY STORE #595,"I-84, EXIT 28",Caldwell,ID,785,3.369,43.645880,-116.659336
70361,MAVERIK COUNTRY STORE #599,US-89 & CR-122,Thayne,WY,825,3.669,42.919886,-110.995255
70366,FAST STOP,US-41,Escanaba,MI,360,3.399,45.746289,-87.083605
70371,KENT KWIK #440,US-277,Haskell,TX,575,3.539,33.159775,-99.732032
70373,KWIK TRIP #791,US-45 & SR-54,New London,WI,582,3.484,44.395910,-88.738610
70374,LOVES TRAVEL STOP #746,I-72 & SR-121,Decatur,IL,280,3.449,39.855983,-88.933746
70374,LOVES TRAVEL STOP #746,I-72 & SR-121,Decatur,IL,280,3.489,39.855983,-88.933746
70375,QUIKTRIP #1853,US-81,Decatur,TX,630,2.899,33.225912,-97.586980
70376,QUIKTRIP #1935,SR-183,Dallas,TX,630,2.97566666,32.793333,-96.766513
70377,WEIGELS #81,I-81 & SR-32,Morristown,TN,405,3.259,36.204351,-83.300032
70379,SPEEDWAY #7209,US-411 & SR-20,Cartersville,GA,18,3.11566666,34.164579,-84.801704
70380,LOVES TRAVEL STOP #714,"I-85, EXIT 29",Charlotte,NC,46,3.52233333,35.209045,-80.830990
70383,SPEEDWAY #4400,I-10 & SR-59,Loxley,AL,715,3.28233333,30.684588,-87.739213
70385,LONGHORN EXPRESS,US-70,Ardmore,OK,253,3.009,34.196507,-97.131848
70388,PILOT #1205,"I-20, EXIT 80",Monahans,TX,710,3.46566666,31.655721,-103.083694
70389,PILOT #1145,SR-191,Midland,TX,710,3.56566666,32.024642,-102.113467
70390,FLYING J #1206,SR-302 & CR-313,Kermit,TX,710,3.25566666,31.853912,-103.092386
70391,MACH 1 #12,I-57 EXIT 65,West Frankfort,IL,510,3.299,37.899495,-88.930814
70391,MACH 1 #12,I-57 EXIT 65,West Frankfort,IL,510,3.199,37.899495,-88.930814
70403,MAVERIK COUNTRY STORE #607,"I-90, EXIT 1",Post Falls,ID,970,3.37566666,47.725559,-116.944167
70404,MAVERIK COUNTRY STORE #602,"I-25 EXIT, 138",Colorado Springs,CO,803,3.289,38.867255,-104.760749
70405,LOVES TRAVEL STOP #760,SR-18 & SR-234,Eunice,NM,593,3.329,32.436147,-103.149043
70406,LOVES TRAVEL STOP #754,SR-251,Rochelle,IL,520,3.749,41.919149,-89.063661
70406,LOVES TRAVEL STOP #754,SR-251,Rochelle,IL,520,3.849,41.919149,-89.063661
70407,BOLLA MARKET,"I-495, EXIT 57",Islandia,NY,83,3.639,40.806862,-73.171084
70407,BOLLA MARKET,"I-495, EXIT 57",Islandia,NY,83,3.539,40.806862,-73.171084
70407,BOLLA MARKET,"I-495, EXIT 57",Islandia,NY,83,3.599,40.806862,-73.171084
70408,BOLLA MARKET,"I-495, EXIT 64",Medford,NY,83,4.039,40.821979,-72.985918
70408,BOLLA MARKET,"I-495, EXIT 64",Medford,NY,83,3.639,40.821979,-72.985918
70408,BOLLA MARKET,"I-495, EXIT 64",Medford,NY,83,3.539,40.821979,-72.985918
70409,SPEEDWAY #6512,"I-196, EXIT 49 & SR-40",Holland,MI,456,3.899,42.767049,-86.098572
70410,SPEEDWAY #4107,I-285 & US-78,Stone Mountain,GA,18,3.529,33.804187,-84.171420
70411,MARATHON,SR-72,Elberton,GA,16,3.899,34.104921,-82.872760
70413,CASEYS #3782,US-169 & SR-2,Mount Ayr,IA,320,3.164,40.714071,-94.237225
70415,GARDEN TRUCK STOP,SR-55 /EXIT 35,Vineland,NJ,150,3.999,39.465007,-74.997115
70416,ALLSUPS CONVENIENCE STORE #2361,US-54 & US-287,Stratford,TX,585,2.95733333,36.337568,-102.076030
70417,CASEYS #3434,US-63,Denver,IA,565,3.499,42.668220,-92.333942
70419,FUEL AMERICA TRAVEL CENTER,I-35 EXIT 24,Laredo,TX,693,3.099,27.560379,-99.489181
70420,Circle K #2709302,SR-67,Decatur,AL,615,3.50733333,34.572995,-86.989901
70421,CASEYS #3581,US-62/US-67,Corning,AR,695,3.28233333,36.413682,-90.583609
70422,CIRCLE K #2741675,"I-10, EXIT 134",Tolleson,AZ,930,3.519,33.448370,-112.256012
70423,LOVES TRAVEL STOP #763,I-90 & US-20,Hampshire,IL,290,3.649,42.116614,-88.505165
70423,LOVES TRAVEL STOP #763,I-90 & US-20,Hampshire,IL,290,3.449,42.116614,-88.505165
70423,LOVES TRAVEL STOP #763,I-90 & US-20,Hampshire,IL,290,3.459,42.116614,-88.505165
70423,LOVES TRAVEL STOP #763,I-90 & US-20,Hampshire,IL,290,3.549,42.116614,-88.505165
70423,LOVES TRAVEL STOP #763,I-90 & US-20,Hampshire,IL,290,3.489,42.116614,-88.505165
70424,LOVES TRAVEL STOP #743,"I-75, EXIT 144A",Bridgeport,MI,260,3.589,43.370815,-83.881964
70424,LOVES TRAVEL STOP #743,"I-75, EXIT 144A",Bridgeport,MI,260,3.289,43.370815,-83.881964
70424,LOVES TRAVEL STOP #743,"I-75, EXIT 144A",Bridgeport,MI,260,3.479,43.370815,-83.881964
70424,LOVES TRAVEL STOP #743,"I-75, EXIT 144A",Bridgeport,MI,260,3.279,43.370815,-83.881964
70424,LOVES TRAVEL STOP #743,"I-75, EXIT 144A",Bridgeport,MI,260,3.389,43.370815,-83.881964
70425,LOVES TRAVEL STOP #731,"I-79, EXIT 105 & SR-108",Slippery Rock,PA,165,4.249,41.069487,-80.057929
70426,BISHOPS TRAVEL CENTER,US-27,Attapulgus,GA,20,3.699,30.749490,-84.483886
70427,PARKERS #64 (DISCOUNT AVAILABLE),SR-307,Savannah,GA,195,3.03233333,32.012457,-81.194157
70428,PARKERS #63 (DISCOUNT AVAILABLE),US-301,Jesup,GA,195,3.11566666,31.594574,-81.895699
70429,BP,SR-76,Adel,GA,10,2.969,31.124800,-83.425485
70430,SPRINT FOODS #715,I-520 & SR-56,Augusta,GA,135,3.19233333,33.444391,-82.022096
70431,TA EXPRESS HOLSTEIN #941,I-20 E,Holstein,IA,527,3.559,42.487149,-95.542877
70432,GAS N WASH,SR-43,Frankfort,IL,365,3.499,41.507025,-87.870966
70432,GAS N WASH,SR-43,Frankfort,IL,365,3.599,41.507025,-87.870966
70433,GAS N WASH,SR-126,Plainfield,IL,290,3.599,41.619669,-88.226924
70434,HUCKS FOOD & FUEL #371,SR-148 & SR-142,Mount Vernon,IL,340,3.099,38.314205,-88.917470
70436,CASEYS #3492,US-36,Marysville,KS,413,3.299,39.843690,-96.638878
70437,Thorntons #155,"SR-1020 N, & SR1065 E",Louisville,KY,415,2.90566666,38.224728,-85.740614
70438,BREAU BRIDGE TRUCKSTOP AND CASINO,SR-94,Breaux Bridge,LA,730,3.229,30.283099,-91.905919
70439,CHEVRON,I-20 & SR-151,Arcadia,LA,590,3.189,32.550848,-92.921373
70440,MOUND MINI MART,I-696,Warren,MI,325,3.699,42.492904,-83.025001
70441,BREAK TIME #3165,US-50 & SR-13,Warrensburg,MO,400,3.29233333,38.762394,-93.725330
70442,GOLDEN GATE PETRO,I-580 & US-50,Carson City,NV,966,3.599,39.153060,-119.747368
70443,GLUCKSTADT FLEETWAY,"I-55, EXIT 112",Madison,MS,760,3.199,32.473884,-90.130865
70445,CASEYS #3514,SR-1,Oakes,ND,341,3.38233333,46.139704,-98.087123
70446,ALLSUPS CONVENIENCE STORE #2220,US-285,Loving,NM,640,3.599,32.286235,-104.097756
70448,CIRCLE K #4707623,"I-81, EXIT 31",Brewerton,NY,220,4.089,43.232432,-76.144820
70450,QUEENSBURY,SR-149,Queensbury,NY,12,3.789,43.368207,-73.673872
70452,LOVES TRAVEL STOP #749,SR-78,Westmorland,CA,900,4.849,33.038996,-115.622441
70452,LOVES TRAVEL STOP #749,SR-78,Westmorland,CA,900,4.789,33.038996,-115.622441
70452,LOVES TRAVEL STOP #749,SR-78,Westmorland,CA,900,4.779,33.038996,-115.622441
70452,LOVES TRAVEL STOP #749,SR-78,Westmorland,CA,900,4.889,33.038996,-115.622441
70453,MARIETTA PETROLEUM,"I-35, EXIT 15 & SR-32",Marietta,OK,253,2.92233333,33.936172,-97.124716
70455,RUTTERS #37,US-332/US-22 & SR-75,Mifflintown,PA,70,4.099,40.571174,-77.395140
70456,RUTTERS #67,SR-16 & SR-75,Mercersburg,PA,70,4.399,39.831886,-77.902890
70457,RUTTERS #15,"I-83, EXIT 22 & SR-4009",York,PA,70,4.199,39.964798,-76.731840
70458,STOP-A MINIT,US-25 & SR-418,Pelzer,SC,30,2.899,34.642859,-82.460473
70459,GET N GO #22,I-90 & SR-115,Sioux Falls,SD,530,2.939,43.540696,-96.731962
70460,ALLSUPS CONVENIENCE STORE #2371,US-87,San Angelo,TX,612,3.20566666,31.441078,-100.450499
70461,CIRCLE K #2741074,I-35 & FM-1103,New Braunfels,TX,740,2.844,29.699306,-98.115127
70464,GOLDEN GATE PETEROLEUM 24 RD,US-6,Grand Junction,CO,810,3.539,39.089062,-108.567452
70466,Circle K #2741925,SR-19,Trinity,TX,670,2.899,30.944452,-95.373563
70467,QUIKTRIP #598,"I-80, EXIT 439, SR-370",Omaha,NE,486,2.92733333,41.262705,-96.053475
70468,CIRCLE K #2741325,I-14 & SR-121,Belton,TX,765,2.88566666,31.052345,-97.479542
70469,TA EXPRESS #286,I-30 & SR-423,Mount Vernon,TX,637,3.299,33.177431,-95.224447
70472,SHELL/ONE9 #1304,I-820 & CR-156,Fort Worth,TX,630,2.89233333,32.781954,-97.348573
70474,EXXON,"I-30, EXIT 42A",Dallas,TX,630,3.499,32.793333,-96.766513
70476,KWIK TRIP #1037,SR-65/23,Mora,MN,451,3.394,45.876981,-93.290284
70478,TA Express Salina,"I-70, EXIT 56",Salina,UT,835,3.649,38.938839,-111.865209
70480,BIG B TRUCK STOP,"I-90, EXIT 321",Sprague,WA,962,3.899,47.304889,-117.971290
70481,GOHL POST BP,"I-39, EXIT 100",Endeavor,WI,420,3.17566666,43.714338,-89.469197
70482,BIG D OIL #19,SR-259 & SR-387,Midwest,WY,790,3.459,43.410768,-106.277289
70483,BOLLA MARKET,SR-27 & CR-47,Copiague,NY,83,3.439,40.670358,-73.392761
70483,BOLLA MARKET,SR-27 & CR-47,Copiague,NY,83,3.399,40.670358,-73.392761
70484,ALLSUPS CONVENIENCE STORE #2117,SR-18 & CR-97,Lovington,NM,700,3.104,32.944466,-103.349225
70485,ALLSUPS CONVENIENCE STORE #2145,SR-132,Hobbs,NM,593,3.38233333,32.729089,-103.160588
70488,ALLSUPS CONVENIENCE STORE #2365,US-380 & SR-214,Plains,TX,700,3.369,33.188332,-102.821480
70491,MFA OIL PETRO CARD 24,US-36,Hamilton,MO,276,3.24066666,39.743535,-94.002400
70492,KWIK TRIP #1033,US-51 EXIT 191B,Wausau,WI,395,3.454,44.961766,-89.646538
70493,LOVES TRAVEL STOP #759,US-63/SR-11,Hazen,AR,695,3.22566666,34.781368,-91.558058
70494,7-ELEVEN #37570,I-76/US-6,Commerce City,CO,800,3.639,39.882792,-104.794908
70495,LOVES TRAVEL STOP #689,US-65 & US-82,Lake Village,AR,695,3.269,33.329180,-91.284794
70496,KWIK TRIP #1015,"I-43, EXIT 171",Denmark,WI,582,3.36233333,44.349336,-87.831198
70498,KWIK TRIP #939,"SR-29, EXIT 101",Stanley,WI,295,3.469,44.959383,-90.943719
70500,STRIPES 7FLEET #42526,SR-289,Lubbock,TX,700,3.05566666,33.561901,-101.888883
70501,STRIPES 7FLEET #42527,SR-191 & US-349,Midland,TX,710,3.47233333,32.024642,-102.113467
70502,STRIPES 7FLEET #42532,SR-302 & FM-1936,Odessa,TX,710,3.099,31.880461,-102.345314
70503,STRIPES 7FLEET #42491,US-67 & SR-137,Big Lake,TX,710,3.549,31.194112,-101.453406
70505,STRIPES #42593,LOOP 289 & MLK BLVD,Lubbock,TX,700,2.96566666,33.561901,-101.888883
70507,ALLSUPS CONVENIENCE STORE #2154,SR-206 / US-283,Coleman,TX,575,3.159,31.831378,-99.422201
70508,7-ELEVEN #34715,I-294 EXIT 20,Schiller Park,IL,290,4.579,41.958626,-87.869317
70509,ALLSUPS CONVENIENCE STORE #2108,US-377 & US-183,Early,TX,575,2.93233333,31.742153,-98.936602
70510,ALLSUPS CONVENIENCE STORE #2147,SR-6 & CR-454,De Leon,TX,630,3.159,32.111350,-98.535156
70516,STRIPES 7FLEET #42528,"I-20, EXIT 217 & SR-139",Colorado City,TX,575,2.899,32.399486,-100.858304
70527,THORNTONS #164,I-65 EXIT 16 & US-31,Memphis,IN,415,3.62566666,38.494822,-85.767036
70530,LOVES TRAVEL STOP #767,FM-511 & SR-48,Brownsville,TX,625,3.15566666,25.989404,-97.480625
70539,PILOT #1174,"I-70/SR-1, EXIT 147",Marshall,IL,510,3.299,39.399532,-87.691168
70539,PILOT TRAVEL CENTER #1174,"I-70/SR-1, EXIT 147",Marshall,IL,510,3.499,39.399532,-87.691168
70539,PILOT TRAVEL CENTER #1174,"I-70/SR-1, EXIT 147",Marshall,IL,510,3.359,39.399532,-87.691168
70539,PILOT #1174,"I-70/SR-1, EXIT 147",Marshall,IL,510,3.499,39.399532,-87.691168
70539,PILOT TRAVEL CENTER #1174,"I-70/SR-1, EXIT 147",Marshall,IL,510,3.299,39.399532,-87.691168
70540,LOVES TRAVEL STOP #674,US-27 & SR-60,Lake Wales,FL,140,3.55233333,27.920697,-81.599505
70541,Kwik Star#1012,US-71 & SR-9,Spirit Lake,IA,440,3.299,43.416659,-95.113071
70543,ALLSUPS CONVENIENCE STORE #2078,US-60,White Deer,TX,585,2.969,35.433397,-101.175846
70545,ALLSUPS CONVENIENCE STORE #2205,SR-83,Denver City,TX,700,3.36566666,32.967871,-102.832225
70546,ALLSUPS CONVENIENCE STORE #2370,US-287 & SR-70,Clarendon,TX,585,2.929,34.936913,-100.892111
70547,ALLSUPS CONVENIENCE STORE #2140,SR-114,Bridgeport,TX,630,2.899,33.210449,-97.772466
70548,ALLSUPS CONVENIENCE STORE #2114,US-84,Muleshoe,TX,700,3.19066666,34.229179,-102.728380
70549,ALLSUPS CONVENIENCE STORE #2194,214 PLAINS HIGHWAY,Denver City,TX,700,3.38233333,32.967871,-102.832225
70550,TEXACO #379545,US-290,Giddings,TX,595,3.399,30.183667,-96.928029
70551,KWIK TRIP #1047,SR-100 & SR-59,Milwaukee,WI,444,3.54066666,43.063348,-87.966695
70552,KWIK TRIP #941,US-2,Duluth,MN,334,3.499,46.774458,-92.134135
70553,KWIK TRIP #1028,US-59,Worthington,MN,425,3.16566666,43.628733,-95.599702
70554,HORSESHOE CONVENIENCE,SR 302 & IC 200,Mentone,TX,710,3.10733333,31.707438,-103.598875
70555,THORNTONS #615,I-40 EXIT 188,Kingston Springs,TN,460,2.98233333,36.081868,-87.108965
70556,ZIP ZONE EXPRESS,US-23,Catlettsburg,KY,255,3.699,38.417041,-82.603017
70557,LOVES TRAVEL STOP #727,"I-44, EXIT 283 & US-69",Big Cabin,OK,560,3.41233333,36.537602,-95.229368
70558,LOVES TRAVEL STOP #752,"I-43, EXIT 25 & SR-67",Elkhorn,WI,520,3.24066666,42.671601,-88.536256
70559,KWIK TRIP #1026,"HWY-23/ HWY-169, EXIT 23",Milaca,MN,453,3.369,45.758035,-93.651565
70560,PILOT DEALER #1235,"I-8, EXIT 42",Tacna,AZ,900,3.599,32.700435,-113.961785
70560,PILOT #1235,"I-8, EXIT 42",Tacna,AZ,900,3.659,32.700435,-113.961785
70561,PILOT #1143,I-20 & SR-302,Odessa,TX,710,3.599,31.880461,-102.345314
70562,SPEEDWAY #7161,I-65 & US-31,Portland,TN,460,3.024,36.597486,-86.526621
70564,SPEEDWAY #7236,"I-90/SR-2, EXIT 151",Avon,OH,305,3.659,41.445100,-82.005109
70565,Kwik Star #1025,SR-9/SR-4,Estherville,IA,425,3.33233333,43.399735,-94.834216
70567,LEDGEWOOD BP,I-80/SR-46,Ledgewood,NJ,115,3.299,40.883268,-74.668029
70571,LOVES TRAVEL STOP #748,"I-90, I-80 & SR-49",Edon,OH,550,3.88733333,41.556168,-84.769373
70572,LOVES TRAVEL STOP #745,I-94,Saint Clair,MI,342,3.949,42.826530,-82.492433
70573,KWIK TRIP #1038,US-12,Prairie Du Sac,WI,420,3.484,43.293928,-89.735231
70574,SPEEDWAY #3961,"I-55, EXIT 109",Williamsville,IL,318,3.299,39.956112,-89.543628
70575,SPEEDWAY #6721,SR 51,Mc Kees Rocks,PA,165,3.899,40.469019,-80.063328
70576,KWIK TRIP #593,"I-94, EXIT 41 & SR-25",Menomonie,WI,295,3.574,44.889200,-91.909570
70577,SPEEDWAY #3715,US-30,Crest Hill,IL,293,3.299,41.574360,-88.113261
70577,SPEEDWAY #3715,US-30,Crest Hill,IL,293,3.359,41.574360,-88.113261
70578,COMMON CENTS #125,"I-90/US-14, EXIT 61",Rapid City,SD,506,3.20733333,44.071071,-103.217924
70579,Exxon/One9 #1338,I-35 & CR-372,Jarrell,TX,765,2.88566666,30.810264,-97.615122
70580,LOVES TRAVEL STOP #753,I-90 EXIT 96 & SR-474,Missoula,MT,820,3.674,46.874359,-114.026136
70581,LOVES TRAVEL STOP #773,"SR-14 & I-59/20, EXIT 40",Eutaw,AL,615,3.13733333,32.846247,-87.900332
70582,Kwik Star #1039,I-80 EXIT 301,Bettendorf,IA,270,3.649,41.566796,-90.476798
70583,LOVES TRAVEL STOP #783,US-60 & US-63,Willow Springs,MO,535,3.419,36.986752,-91.961551
70584,PILOT TRAVEL CENTER #1209,"I-20, EXIT 136 & SR-349",Midland,TX,710,3.56566666,32.024642,-102.113467
70585,PILOT TRAVEL CENTER #1211,US-385 & CR-1910,Andrews,TX,710,3.639,32.321336,-102.551846
70586,MAVERIK COUNTRY STORE #610,I-80,Winnemucca,NV,966,3.389,40.964397,-117.724642
70587,MAVERIK COUNTRY STORE #623,US-89,Gunnison,UT,835,3.419,39.156930,-111.813516
70588,SPEEDWAY #7217,I-70 EXIT 49,Smithton,PA,165,3.91566666,40.153808,-79.741667
70590,CIRCLE K #2722291,US-1 & SR-206,Saint Augustine,FL,75,3.379,29.896152,-81.311128
70591,SPEEDWAY #6465,"I-77, EXIT 101",Canton,OH,249,3.60733333,40.807650,-81.367228
70592,LOVES TRAVEL STOP #751,"I-20, EXIT 87",Elgin,SC,135,3.42566666,34.665791,-80.720931
70593,LOVES TRAVEL STOP #735,I-75/SR-401,Calhoun,GA,285,3.279,34.499792,-84.933058
70595,SPEEDWAY #6509,"I-74, EXIT 206",Oakwood,IL,280,3.199,40.110126,-87.776925
70595,SPEEDWAY #6509,"I-74, EXIT 206",Oakwood,IL,280,3.349,40.110126,-87.776925
70595,SPEEDWAY #6509,"I-74, EXIT 206",Oakwood,IL,280,3.299,40.110126,-87.776925
70596,SPEEDWAY #7208,I-85 EXIT 137,Jefferson,GA,16,3.119,34.136239,-83.602157
70598,SPEEDWAY #7175,US-78 & SR-175,Memphis,TN,435,3.199,35.109164,-89.968511
70599,Jet Food Store,US-278,Warrenton,GA,85,3.41566666,33.407657,-82.665124
70600,KWIK STAR #1027,US-65,Mason City,IA,433,3.264,43.147762,-93.200403
70601,24/7 TRAVEL STORE,I-70 EXIT 275,Abilene,KS,523,2.994,38.924503,-97.228004
70603,ROAD RANGER #277,"I-30, EXIT 201 & SR-8",New Boston,TX,766,3.08066666,33.461110,-94.419096
70604,KWIK STAR #940,US-69 & SR-9,Forest City,IA,433,3.449,43.257083,-93.636556
70605,SPEEDWAY #1042,"I-55 & SR-50, EXIT 286",Cicero,IL,291,3.599,41.844537,-87.759290
70605,SPEEDWAY #1042,"I-55 & SR-50, EXIT 286",Cicero,IL,291,3.569,41.844537,-87.759290
70606,SPEEDWAY #7179,"I-65 & SR-101, EXIT 38",Smiths Grove,KY,415,3.06566666,37.050205,-86.208076
70607,SPEEDWAY #8544,"I-55 & US-6, EXIT 24B",Channahon,IL,291,3.249,41.422789,-88.262954
70607,SPEEDWAY #8544,"I-55 & US-6, EXIT 24B",Channahon,IL,291,3.299,41.422789,-88.262954
70608,KWIK TRIP #1017,US-10/SR-47,Anoka,MN,451,3.624,45.214398,-93.391638
70609,JP TRAVEL PLAZA,"I-75, EXIT 205 & SR-16",Jackson,GA,18,3.159,33.292359,-83.967846
70611,Shell,US-6 & SR-3,Kendallville,IN,370,3.499,41.443361,-85.258154
70612,SHREES TRUCK STOP #2,I-90 EXIT 101,Thorp,WA,920,3.839,47.065483,-120.670837
70612,SHREES TRUCK STOP #2,I-90 EXIT 101,Thorp,WA,920,3.809,47.065483,-120.670837
70612,SHREES TRUCK STOP #2,I-90 EXIT 101,Thorp,WA,920,3.859,47.065483,-120.670837
70615,THORNTONS #0334,I-57 EXIT 350 & SR-83,Posen,IL,365,3.399,41.629067,-87.685842
70617,QUIKTRIP #224,"I-435, EXIT 57",Kansas City,MO,400,3.099,39.125155,-94.550313
70618,LOVES TRAVEL STOP #744,"I-270 N, EXIT 49",Lockbourne,OH,315,3.45566666,39.808900,-82.987294
70619,KWIK TRIP #1049,US-212 & CR-68,Glencoe,MN,448,3.524,44.769566,-94.151027
70620,LOVES TRAVEL STOP #779,I-30 EXIT 97,Malvern,AR,635,3.499,34.373579,-92.821250
70621,FRIENDLY GUS STORE #24,I-16 EXIT 53 & SR-19,Dublin,GA,85,3.399,32.535471,-82.928807
70622,SPEEDWAY #6781,US-422,Douglassville,PA,208,3.799,40.259899,-75.724228
70623,SPEEDWAY #1127,"I-55, EXIT 267 & SR-53",Bolingbrook,IL,293,3.589,41.687466,-88.106215
70623,SPEEDWAY #1127,"I-55, EXIT 267 & SR-53",Bolingbrook,IL,293,3.299,41.687466,-88.106215
70624,KWIK STAR #929,I-74 EXIT 2,Bettendorf,IA,270,3.599,41.566796,-90.476798
70625,BROWNVILLE IRVING,SR-11,Brownville,ME,170,3.93233333,45.356518,-69.017524
70626,GOLDEN GATE PETROLEUM,"I-70, EXIT 97",Silt,CO,810,3.459,39.547978,-107.652736
70628,PILOT #1195,"I-90, EXIT 106",Ellensburg,WA,977,3.959,47.000124,-120.549540
70628,PILOT #1195,"I-90, EXIT 106",Ellensburg,WA,977,3.859,47.000124,-120.549540
70628,PILOT #1195,"I-90, EXIT 106",Ellensburg,WA,977,3.839,47.000124,-120.549540
70628,PILOT #1195,"I-90, EXIT 106",Ellensburg,WA,977,3.899,47.000124,-120.549540
70629,KWIK TRIP #930,"I-35, EXIT 147 & SR-95",North Branch,MN,448,3.40233333,45.509885,-92.955655
70630,SPEEDWAY #3632,"I-76, EXIT 33 & SR-43",Kent,OH,249,3.53233333,41.147561,-81.361965
70632,CIRCLE K #4706705,SR-394,Crete,IL,365,3.499,41.440524,-87.624471
70634,CORNER MARKET #101,US-83 & SR-96,Scott City,KS,525,3.359,38.478872,-100.903053
70635,CIRCLE K #4705706,US-224 & SR-99,Willard,OH,249,3.599,41.051941,-82.723533
70637,CIRCLE K #2704111,I-2/US-83 & CR-493,Donna,TX,639,3.009,26.161050,-98.038929
70638,LOVES TRAVEL STOP #769,"I-70, EXIT 358A & US-75",Topeka,KS,570,3.284,39.034673,-95.696191
70640,LOVES TRAVEL STOP #794,SR-3/SR-33,Watonga,OK,483,3.37566666,35.847503,-98.402734
70641,LOVES TRAVEL STOP #706,"I-81/I-64, EXIT 213 ",Staunton,VA,185,3.649,38.157978,-79.061876
70642,LOVES TRAVEL STOP #776,"I-20, EXIT 15",Vicksburg,MS,760,3.549,32.322002,-90.881559
